Date,Month,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
1/10/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,2900.02,9010
1/10/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,1129.38,4398
1/10/2013,1,Tablet,Google,Reach,Display,Global,Reach,274.92,234
1/11/2013,1,Desktop,Google,Reach,Display,AMS,Reach,5244.132,21980
1/11/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,341.54,2816
1/11/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,1.24,4
1/12/2013,1,Desktop,Google,Reach,Display,Global,Reach,294.28,168
1/12/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,101.82,898
1/12/2013,1,Mobile,Google,Reach,Display,AMS,Reach,680.916,7460
1/12/2013,1,Tablet,Google,Reach,Display,Global,Reach,331.16,322
1/12/2013,1,Unknown,Google,Reach,Display,AMS,Reach,1.974,6
1/13/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,290.34,312
1/13/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,468.32,4008
1/13/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,1.12,4
1/14/2013,1,Desktop,Google,Reach,Display,Global,Reach,661.48,312
1/14/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,127.42,1062
1/14/2013,1,Mobile,Google,Reach,Display,AMS,Reach,427.772,4356
1/14/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,38.06,204
1/14/2013,1,Unknown,Google,Reach,Display,AMS,Reach,1.47,4
1/15/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,320.04,214
1/15/2013,1,Mobile,Google,Reach,Display,Global,Reach,593.66,720
1/16/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,17.22,20
1/16/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,218.5,1012
1/17/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,394.42,1692
1/17/2013,1,Mobile,Google,Reach,Display,Global,Reach,511.66,578
1/18/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,2.24,4
1/18/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,4.68,24
1/19/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,385.88,1784
1/19/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,675.34,5286
1/19/2013,1,Tablet,Google,Reach,Display,Global,Reach,165.84,160
1/20/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,3.92,24
1/21/2013,1,Desktop,Google,Reach,Display,Global,Reach,354.56,212
1/21/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,646.02,4974
1/21/2013,1,Tablet,Google,Reach,Display,Global,Reach,239.62,180
1/22/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,49.22,32
1/23/2013,1,Desktop,Google,Reach,Display,Global,Reach,463.44,208
1/23/2013,1,Mobile,Google,Remarketing,Display,Global,Remarketing,7.12,44
1/23/2013,1,Tablet,Google,Reach,Display,APAC  ,Reach,10.98,12
1/23/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,11.04,6
1/1/2013,1,Desktop,Google,Reach,Display,AMS,Reach,3944.55,14264
1/1/2013,1,Desktop,Google,Reach,Display,APAC  ,Reach,84.78,86
1/1/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,235.5,2104
1/1/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,145.22,172
1/1/2013,1,Tablet,Google,Reach,Display,AMS,Reach,338.81,4602
1/1/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,70.08,66
1/1/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,24.36,106
1/1/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,0.34,2
1/2/2013,1,Mobile,Google,Reach,Display,APAC  ,Reach,13.58,10
1/4/2013,1,Desktop,Google,Reach,Display,Global,Reach,533.36,298
1/4/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,254.74,1742
1/4/2013,1,Tablet,Google,Reach,Display,Global,Reach,294.22,242
1/5/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,987.64,6902
1/5/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,0.76,4
1/6/2013,1,Mobile,Google,Reach,Display,AMS,Reach,1127.894,12328
1/6/2013,1,Mobile,Google,Remarketing,Display,Global,Remarketing,65.3,786
1/6/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,48.4,252
1/6/2013,1,Unknown,Google,Reach,Display,AMS,Reach,0.14,2
1/7/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1758.12,6440
1/7/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,271.12,218
1/7/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,1152.36,4492
1/7/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,85.26,518
1/8/2013,1,Desktop,Google,Reach,Display,APAC  ,Reach,153.34,230
1/8/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,81.56,146
1/8/2013,1,Tablet,Google,Reach,Display,AMS,Reach,213.53,4002
1/8/2013,1,Tablet,Google,Reach,Display,APAC  ,Reach,4.66,4
1/8/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,45.06,38
1/9/2013,1,Mobile,Google,Reach,Display,Global,Reach,717.54,868
1/11/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,1104.46,4040
1/11/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,86.98,756
1/11/2013,1,Tablet,Google,Reach,Display,Global,Reach,245.5,230
1/12/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,661.3,4416
1/12/2013,1,Desktop,Google,Reach,Display,AMS,Reach,4137.87,15708
1/12/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,291.76,2730
1/12/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,19.56,108
1/13/2013,1,Mobile,Google,Reach,Display,AMS,Reach,490.96,6408
1/13/2013,1,Mobile,Google,Reach,Display,APAC  ,Reach,10.28,16
1/13/2013,1,Unknown,Google,Reach,Display,AMS,Reach,0.18,2
1/14/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,327.56,184
1/14/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,169.4,830
1/15/2013,1,Desktop,Google,Reach,Display,Global,Reach,792.42,342
1/15/2013,1,Tablet,Google,Reach,Display,AMS,Reach,258.45,3206
1/15/2013,1,Tablet,Google,Reach,Display,APAC  ,Reach,2.22,6
1/15/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,22.06,16
1/16/2013,1,Mobile,Google,Reach,Display,Global,Reach,339.06,430
1/17/2013,1,Mobile,Google,Remarketing,Display,Global,Remarketing,7.36,42
1/17/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,155.32,776
1/18/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1651.4,5420
1/18/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,390.5,1650
1/18/2013,1,Tablet,Google,Reach,Display,Global,Reach,142.66,116
1/19/2013,1,Desktop,Google,Reach,Display,AMS,Reach,3355.004,17044
1/19/2013,1,Desktop,Google,Reach,Display,APAC  ,Reach,171.28,304
1/19/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,263.58,2244
1/19/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,3.7,4
1/19/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,5.66,36
1/20/2013,1,Mobile,Google,Reach,Display,AMS,Reach,471.442,6254
1/20/2013,1,Mobile,Google,Reach,Display,APAC  ,Reach,7.86,16
1/20/2013,1,Unknown,Google,Reach,Display,AMS,Reach,0.484,2
1/21/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,83.4,58
1/21/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,119,648
1/22/2013,1,Desktop,Google,Reach,Display,Global,Reach,419.04,234
1/22/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,372.06,2828
1/23/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,4663,27414
1/23/2013,1,Mobile,Google,Reach,Display,Global,Reach,510.12,634
1/24/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,89.24,512
1/25/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,117.76,538
1/25/2013,1,Tablet,Google,Reach,Display,AMS,Reach,116.694,1152
1/26/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1622.4,6220
1/26/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,385.86,1934
1/26/2013,1,Tablet,Google,Reach,Display,Global,Reach,219.14,162
1/27/2013,1,Desktop,Google,Reach,Display,AMS,Reach,2977.856,11024
1/27/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,243.38,2424
1/27/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,0.12,2
1/28/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,66.78,506
1/28/2013,1,Tablet,Google,Reach,Display,Global,Reach,206.6,148
1/29/2013,1,Desktop,Google,Reach,Display,AMS,Reach,3601.92,14672
1/29/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,254.28,2204
1/29/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,0.78,6
1/30/2013,1,Desktop,Google,Reach,Display,Global,Reach,208.64,164
1/30/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,43.86,212
1/30/2013,1,Mobile,Google,Reach,Display,AMS,Reach,361.002,2994
1/30/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,7.42,34
1/30/2013,1,Tablet,Google,Reach,Display,Global,Reach,52.06,70
1/31/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,63.4,38
2/1/2013,2,Desktop,Google,Reach,Display,Global,Reach,212.2,174
2/1/2013,2,Mobile,Google,Reach,Display,AMS,Reach,431.262,4524
2/1/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,19.56,18
2/1/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,185.7,790
2/2/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,60.66,48
2/2/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,418.98,2028
2/2/2013,2,Mobile,Google,Reach,Display,Global,Reach,105.84,252
2/3/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,22.28,20
2/3/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,234.26,780
2/3/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,7.98,28
2/4/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,448.78,1940
2/4/2013,2,Mobile,Google,Reach,Display,Global,Reach,90.94,228
2/4/2013,2,Tablet,Google,Reach,Display,Global,Reach,82.16,166
2/5/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,17,18
2/5/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,10.12,32
2/6/2013,2,Desktop,Google,Reach,Display,Global,Reach,200.06,154
2/6/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,237.38,1030
2/6/2013,2,Tablet,Google,Reach,Display,Global,Reach,57.62,106
2/7/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,54.02,28
2/8/2013,2,Desktop,Google,Reach,Display,Global,Reach,206.46,156
2/8/2013,2,Desktop,Google,Remarketing,Display,EMEA,Remarketing,35.2,22
2/8/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,79.92,308
2/8/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,10.48,46
2/8/2013,2,Tablet,Google,Reach,Display,APAC  ,Reach,13.3,14
2/9/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,80.4,48
2/9/2013,2,Mobile,Google,Reach,Display,Global,Reach,110.24,306
2/10/2013,2,Desktop,Google,Legacy,Display,APAC,Remarketing,1.98,2
2/10/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,53.44,64
2/10/2013,2,Desktop,Google,Reach,Display,Global,Reach,163.64,112
2/10/2013,2,Desktop,Google,Remarketing,Display,EMEA,Remarketing,75.4,56
2/10/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,9.24,14
2/10/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,0.6,4
2/10/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,21.82,16
2/11/2013,2,Mobile,Google,Reach,Display,Global,Reach,162.42,244
2/12/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,85.48,122
2/12/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,13.76,14
2/12/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,1.96,8
2/12/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,17.82,10
2/13/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,9.8,14
2/14/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,232.4,940
2/14/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,3.7,12
2/15/2013,2,Desktop,Google,Remarketing,Display,EMEA,Remarketing,29.34,22
2/15/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,3.3,8
1/24/2013,1,Tablet,Google,Reach,Display,Global,Reach,187.64,140
1/25/2013,1,Mobile,Google,Reach,Display,APAC  ,Reach,10.12,18
1/26/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,4393.54,23804
1/26/2013,1,Desktop,Google,Reach,Display,Global,Reach,260.56,156
1/26/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,387.18,2750
1/26/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,132.52,834
1/27/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,55.8,44
1/27/2013,1,Mobile,Google,Reach,Display,Global,Reach,607.9,636
1/27/2013,1,Tablet,Google,Reach,Display,AMS,Reach,138.642,1512
1/28/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,595.84,3138
1/28/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1438.26,5430
1/28/2013,1,Desktop,Google,Reach,Display,Global,Reach,380.42,184
1/28/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,6.12,10
1/28/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,103.14,684
1/29/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,68.76,40
1/29/2013,1,Mobile,Google,Reach,Display,Global,Reach,406.1,476
1/29/2013,1,Tablet,Google,Reach,Display,AMS,Reach,135.112,944
1/30/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1649.62,6264
1/30/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,7.32,12
1/30/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,3.8,18
1/31/2013,1,Desktop,Google,Reach,Display,AMS,Reach,4142.376,16560
1/31/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,294.64,2800
1/31/2013,1,Mobile,Google,Reach,Display,Global,Reach,71.14,180
1/31/2013,1,Tablet,Google,Reach,Display,AMS,Reach,153.732,1500
2/1/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,8.14,28
2/2/2013,2,Desktop,Google,Reach,Display,AMS,Reach,3937.512,23270
2/2/2013,2,Mobile,Google,Managed,Display,EMEA,Reach,260.34,2478
2/3/2013,2,Mobile,Google,Reach,Display,AMS,Reach,523.184,5762
2/4/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,10.18,92
2/4/2013,2,Tablet,Google,Reach,Display,APAC  ,Reach,9.14,6
2/5/2013,2,Mobile,Google,Reach,Display,AMS,Reach,309.756,3490
2/5/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,100.08,344
2/6/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,175.9,290
2/6/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,416.94,1400
2/6/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,11.42,50
2/6/2013,2,Tablet,Google,Reach,Display,APAC  ,Reach,2.2,8
2/6/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,25.2,6
2/7/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,57.06,138
2/8/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,79.6,102
2/8/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,466.12,1220
2/8/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,10.72,4
2/8/2013,2,Tablet,Google,Reach,Display,Global,Reach,92.58,116
2/9/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,19.14,22
2/10/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,795.78,2410
2/10/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,166.26,1066
2/10/2013,2,Tablet,Google,Reach,Display,Global,Reach,77.18,130
2/11/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,90.3,54
2/11/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,10.76,20
2/12/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,846.16,2668
2/12/2013,2,Desktop,Google,Reach,Display,Global,Reach,215.54,136
2/12/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,147.24,756
2/12/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,133.28,648
2/13/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,73.46,110
2/13/2013,2,Mobile,Google,Reach,Display,Global,Reach,157.2,278
2/13/2013,2,Tablet,Google,Reach,Display,AMS,Reach,78.316,868
2/14/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,1938.38,6208
2/14/2013,2,Desktop,Google,Reach,Display,Global,Reach,173.9,134
2/14/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,26.08,28
2/14/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,131.92,642
2/15/2013,2,Mobile,Google,Reach,Display,Global,Reach,183.76,162
2/15/2013,2,Tablet,Google,Reach,Display,AMS,Reach,102.404,958
2/15/2013,2,Unknown,Google,Reach,Display,Global,Reach,5,2
2/16/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,1552.02,5854
2/16/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,14.34,30
1/25/2013,1,Desktop,Google,Reach,Display,Global,Reach,411.44,214
1/25/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,323.2,2474
1/25/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,109.66,664
1/25/2013,1,Tablet,Google,Reach,Display,Global,Reach,153.46,122
1/26/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,70.94,42
1/26/2013,1,Mobile,Google,Reach,Display,APAC  ,Reach,13.84,14
1/26/2013,1,Unknown,Google,Reach,Display,APAC  ,Reach,5.02,2
1/27/2013,1,Desktop,Google,Legacy,Display,AMS,Reach,1284.44,6616
1/27/2013,1,Desktop,Google,Reach,Display,Global,Reach,248.98,108
1/27/2013,1,Tablet,Google,Managed,Display,EMEA,Reach,130.96,966
1/28/2013,1,Desktop,Google,Reach,Display,EMEA  ,Reach,74.6,44
1/28/2013,1,Mobile,Google,Reach,Display,Global,Reach,504.78,668
1/28/2013,1,Tablet,Google,Reach,Display,AMS,Reach,130.04,1268
1/29/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1642.66,5826
1/29/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,10.34,10
1/30/2013,1,Desktop,Google,Reach,Display,AMS,Reach,4165.132,15978
1/30/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,273.66,2594
1/30/2013,1,Mobile,Google,Reach,Display,Global,Reach,86.62,210
1/30/2013,1,Tablet,Google,Reach,Display,AMS,Reach,121.394,950
1/31/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1758.9,6458
1/31/2013,1,Mobile,Google,Reach,Display,EMEA  ,Reach,18.6,26
1/31/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,2.28,12
2/1/2013,2,Desktop,Google,Reach,Display,AMS,Reach,4083.114,19896
2/1/2013,2,Mobile,Google,Managed,Display,EMEA,Reach,256.68,2338
2/1/2013,2,Unknown,Google,Managed,Display,EMEA,Reach,0.06,2
2/2/2013,2,Mobile,Google,Reach,Display,AMS,Reach,523.908,5804
2/2/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,4.24,18
2/2/2013,2,Unknown,Google,Reach,Display,AMS,Reach,0.9,4
2/3/2013,2,Mobile,Google,Managed,Display,EMEA,Reach,243.08,2346
2/3/2013,2,Unknown,Google,Managed,Display,EMEA,Reach,0.18,2
2/4/2013,2,Mobile,Google,Reach,Display,AMS,Reach,445.466,4602
2/4/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,111.58,334
2/4/2013,2,Unknown,Google,Reach,Display,AMS,Reach,0.34,2
2/5/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,16.46,98
2/5/2013,2,Tablet,Google,Reach,Display,APAC  ,Reach,6.46,12
2/5/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,4.66,6
2/6/2013,2,Tablet,Google,Legacy,Display,AMS,Reach,74.3,208
2/7/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,132.42,256
2/7/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,412.82,1132
2/7/2013,2,Mobile,Google,Remarketing,Display,Global,Remarketing,9.2,38
2/7/2013,2,Tablet,Google,Reach,Display,APAC  ,Reach,15.66,16
2/7/2013,2,Tablet,Google,Reach,Display,EMEA  ,Reach,7.08,8
2/9/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,56.26,84
2/9/2013,2,Desktop,Google,Remarketing,Display,Global,Remarketing,453.4,1348
2/9/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,107.5,622
2/9/2013,2,Tablet,Google,Reach,Display,Global,Reach,115.7,166
2/10/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,8.46,14
2/11/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,1102.4,3486
2/11/2013,2,Desktop,Google,Legacy,Display,APAC,Remarketing,3.98,2
2/11/2013,2,Desktop,Google,Reach,Display,Global,Reach,245.78,160
2/11/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,186.12,1144
2/11/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,104.68,550
2/11/2013,2,Tablet,Google,Reach,Display,Global,Reach,51.6,100
2/12/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,79.8,56
2/12/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,7.2,12
2/13/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,394.14,1462
2/13/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,1960.8,6034
2/13/2013,2,Desktop,Google,Reach,Display,Global,Reach,136.82,86
2/13/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,105.78,534
2/14/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,65.32,58
2/14/2013,2,Mobile,Google,Reach,Display,Global,Reach,163.44,266
2/14/2013,2,Tablet,Google,Reach,Display,AMS,Reach,110.468,880
2/15/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,1484.26,5318
2/15/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,30.08,40
1/22/2013,1,Mobile,Google,Reach,Display,Global,Reach,512.92,636
1/23/2013,1,Desktop,Google,Managed,Display,EMEA,Reach,1686.7,5834
1/24/2013,1,Desktop,Google,Reach,Display,AMS,Reach,3608.118,18890
1/24/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,208.06,1772
1/24/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,7.76,28
1/25/2013,1,Desktop,Google,Reach,Display,AMS,Reach,3274.872,14000
1/25/2013,1,Mobile,Google,Managed,Display,EMEA,Reach,171.64,1630
1/25/2013,1,Mobile,Google,Reach,Display,AMS,Reach,271.478,2984
1/25/2013,1,Tablet,Google,Remarketing,Display,Global,Remarketing,3.2,16
1/25/2013,1,Unknown,Google,Managed,Display,EMEA,Reach,0.3,2
1/25/2013,1,Unknown,Google,Reach,Display,AMS,Reach,0.358,2
1/26/2013,1,Mobile,Google,Reach,Display,AMS,Reach,326.252,3174
1/26/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,187.56,780
1/27/2013,1,Tablet,Google,Reach,Display,APAC  ,Reach,8.1,12
1/27/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,17.2,12
1/28/2013,1,Tablet,Google,Reach,Display,APAC  ,Reach,0.96,2
1/28/2013,1,Tablet,Google,Reach,Display,EMEA  ,Reach,23.2,10
1/29/2013,1,Mobile,Google,Remarketing,Display,Global,Remarketing,7.16,54
1/29/2013,1,Tablet,Google,Legacy,Display,AMS,Reach,31.14,118
1/30/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,380.92,1860
1/30/2013,1,Mobile,Google,Remarketing,Display,Global,Remarketing,8.36,58
1/31/2013,1,Desktop,Google,Reach,Display,APAC  ,Reach,166.04,416
1/31/2013,1,Desktop,Google,Remarketing,Display,Global,Remarketing,375.28,1636
1/31/2013,1,Mobile,Google,Legacy,Display,AMS,Reach,355.58,2146
1/31/2013,1,Tablet,Google,Reach,Display,Global,Reach,88.48,106
2/1/2013,2,Desktop,Google,Reach,Display,APAC  ,Reach,179.82,326
2/1/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,11.92,16
2/2/2013,2,Mobile,Google,Reach,Display,APAC  ,Reach,3.54,10
2/3/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,79.72,48
2/3/2013,2,Desktop,Google,Reach,Display,Global,Reach,161.36,146
2/3/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,661.72,3652
2/3/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,131.92,816
2/3/2013,2,Tablet,Google,Reach,Display,Global,Reach,96.02,144
2/4/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,2180.34,8878
2/4/2013,2,Desktop,Google,Reach,Display,Global,Reach,205.42,164
2/4/2013,2,Mobile,Google,Legacy,Display,AMS,Reach,242.6,1160
2/5/2013,2,Desktop,Google,Legacy,Display,AMS,Reach,1879.94,7614
2/5/2013,2,Mobile,Google,Reach,Display,Global,Reach,85.32,208
2/6/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,631.74,2652
2/6/2013,2,Desktop,Google,Reach,Display,EMEA  ,Reach,59.74,34
2/6/2013,2,Tablet,Google,Managed,Display,EMEA,Reach,36.08,190
2/7/2013,2,Desktop,Google,Managed,Display,EMEA,Reach,598.12,2606
2/7/2013,2,Desktop,Google,Reach,Display,AMS,Reach,3318.896,13690
2/7/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,43.94,16
2/7/2013,2,Tablet,Google,Reach,Display,AMS,Reach,83.034,706
2/7/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,16.78,32
2/8/2013,2,Desktop,Google,Reach,Display,AMS,Reach,2748.21,10616
2/8/2013,2,Mobile,Google,Managed,Display,EMEA,Reach,62.96,688
2/8/2013,2,Mobile,Google,Reach,Display,EMEA  ,Reach,25.72,26
2/8/2013,2,Mobile,Google,Reach,Display,Global,Reach,88.62,162
2/8/2013,2,Tablet,Google,Reach,Display,AMS,Reach,51.7,532
2/8/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,3.7,14
2/8/2013,2,Unknown,Google,Reach,Display,Global,Reach,4.94,2
2/11/2013,2,Desktop,Google,Reach,Display,AMS,Reach,2883.484,11724
2/11/2013,2,Desktop,Google,Remarketing,Display,EMEA,Remarketing,39.8,30
2/11/2013,2,Mobile,Google,Managed,Display,EMEA,Reach,235.9,2168
2/11/2013,2,Tablet,Google,Remarketing,Display,Global,Remarketing,0.7,2
2/12/2013,2,Mobile,Google,Reach,Display,AMS,Reach,298.782,3106
